length_x,length_y,cmd_raw_x,cmd_raw_y
51,12,15.3247684178473,2.29228899995903
48,12,14.4247776835695,2.30073019999181
45,12,13.5223756193585,2.30010063999836
43,13,12.9180333385437,2.44129543664165
40,13,12.0227682879516,2.45076665186256
38,13,11.4161291764149,2.45010747178665
36,14,10.8164748534648,2.59219449435733
34,14,10.216510970693,2.60071129887147
31,15,9.32535319413859,2.74226985977429
29,15,8.71601423882771,2.75072637195486
28,15,8.40762924776554,2.75009987439097
26,15,7.81701424955311,2.75001997487819
24,16,4.11409215501831,2.89217699497564
23,16,3.95619143100366,2.90070779899513
21,17,3.66471068620073,3.04226915979902
19,18,3.36409673724014,3.19289923195981
18,18,3.20619234744803,3.20080684639196
17,19,3.05688386948961,3.34228896927839
16,20,2.90697677389792,3.49290319385568
15,20,2.75699535477958,3.50080763877114
14,21,2.60699907095591,3.64228912775423
13,21,2.45699981419118,3.65073022555085
13,22,2.44917296283824,3.79227364511017
12,22,2.30770699256765,3.80072712902203
12,23,2.29926899851353,3.94227302580441
12,23,2.29989919970271,3.95072700516088
11,23,2.15780683994054,3.95010000103218
11,24,2.14928896798811,4.09219300020643
10,24,2.00773019359762,4.10071100004129
10,24,1.99927363871952,4.10009680000826
9.99999999999997,25,1.9999001277439,7.49117622880096
9.99999999999997,25,1.99998002554878,7.50050764576019
9.99999999999997,25,1.99999600510975,7.50005612915204
9.99999999999997,25,1.99999920102195,7.50001122583041
11,25,2.14217284020439,4.250003870976
11,25,2.15070696804088,4.2500007741952
11,25,2.15009599360818,4.25000015483904
11,25,2.15001919872164,4.25000003096781
11,25,2.15000383974433,4.25000000619356
12,25,2.29217376794886,4.25000000123871
12,24,2.30070715358977,4.10782700024774
12,24,2.30009603071795,4.09929300004955
12,24,2.30001920614359,4.09990400000991
13,24,2.44217684122872,4.09998080000198
13,23,2.45070776824574,3.9578231600004
13,23,2.45009615364915,3.94929223200008
13,23,2.45001923072983,3.94990384640002
13,23,2.45000384614597,3.94998076928
13,23,2.45000076922919,3.949996153856
